Bondia,21*,56200,3.1246267,0.1750419,2.42039,266.95981,79.7014,359.71731
Struveana,19.1*,56200,3.1436179,0.2083241,16.23485,16.59093,39.08613,251.71607
Tatjana,34.9*,56200,3.1681164,0.18519,7.3698,254.24611,38.49668,206.01923
Bali,12.6*,56200,2.220689,0.1507095,4.38645,18.13199,44.7268,303.01392
Libera,16.8*,56200,2.65024,0.24875966,14.94344,227.46062,218.23197,308.285585
Tanete,45.3*,56200,3.0008555,0.09132587,28.85978,145.38113,63.85443,258.8068604
Irmintraud,31.8*,56200,2.8579649,0.08118865,16.68588,332.52299,322.42152,293.9157951
Armor,40*,56200,3.0468052,0.1702689,5.56145,28.83562,250.29717,340.5777766
Lumiere,17.5*,56200,3.0149298,0.0736142,9.2815,167.30901,297.78951,331.14207
Berbericia,61.1*,56200,2.9317208,0.16204269,18.2531,307.34272,79.83289,320.6466456
Gutemberga,23*,56200,3.2222749,0.1073944,12.93895,262.91884,283.32048,323.99719
Theobalda,24.6*,56200,3.1893168,0.2497928,13.68189,134.13364,321.73035,142.11716
Nina,45.9*,56200,2.6658483,0.22365783,14.5756,49.06387,283.7987,27.1375948
Armenia,33.3*,56200,3.1139608,0.0971608,19.08079,215.26914,144.87033,94.29164
Kartvelia,27.7*,56200,3.2179058,0.1149745,19.14803,156.50259,138.11793,182.94455
Montefiore,10.1*,56200,2.1801982,0.0391369,5.26093,81.0636,80.5069,242.99514
Nora,15.9*,56200,2.3441382,0.22817236,9.32503,154.43507,142.24229,87.5217781
Pickeringia,33.3*,56200,3.0972845,0.2415537,12.28801,238.46474,14.96282,310.443
Zwetana,27.1*,56200,2.5692952,0.20986063,12.76742,131.51037,71.90052,293.2369692
Bredichina,39.1*,56200,3.1687445,0.1650777,14.55211,133.65308,89.89624,139.82533
Moskva,22*,56200,2.5386599,0.1287351,14.84089,125.16302,184.05706,38.47208
Hohensteina,45.9*,56200,3.1243923,0.1318765,14.33699,48.48488,177.8562,282.7225
Lena,13.9*,56200,2.68718,0.1460085,10.8037,42.61603,232.79258,113.41213
Pretoria,52.7*,56200,3.4085707,0.15090829,20.52826,39.06506,252.051,227.656232
Ani,29.7*,56200,3.1199675,0.19712473,16.38549,201.70446,130.03755,252.2060836
Metcalfia,18*,56200,2.6224771,0.12994527,8.61679,227.32272,265.14141,350.6061388
Arizona,18.6*,56200,2.7984138,0.1238595,15.79477,309.69403,36.13344,72.3728
Irenaea,12.7*,56200,3.1278775,0.2961119,5.41899,131.7404,160.46525,251.89891
Fini,24.1*,56200,2.7484707,0.10162994,19.06018,190.87876,17.41175,320.4124843
Sarita,31.5*,56200,2.6363148,0.31825044,19.04222,329.70307,33.3152,338.3109648
Montana,18*,56200,2.5348576,0.0603619,4.50989,355.60338,238.37027,246.81167
Ruth,27.2*,56200,3.0131604,0.0391447,9.22864,41.321,214.49047,63.87044
Gudula,18.3*,56200,2.5415152,0.02183711,5.28158,234.82693,164.89829,154.9864171
Kressmannia,10*,56200,2.1923498,0.202158,4.26476,347.26317,325.21269,251.46028
Helwerthia,10.3*,56200,2.6052193,0.0775213,14.12146,335.70144,186.00568,78.78452
Picka,25.2*,56200,3.1963664,0.0650654,8.67409,62.1313,250.98941,212.86944
Hispania,56.8*,56200,2.838718,0.13841417,15.36284,342.92325,347.74688,351.0293386
Hormuthia,22.8*,56200,3.192401,0.1871598,15.72912,132.7399,166.46411,250.25422
Gyldenia,15.9*,56200,3.2084721,0.0744633,14.24128,118.66838,44.01528,7.22094
Ceraskia,16.2*,56200,3.016839,0.0672935,11.3044,339.69642,132.30896,282.52901
Merxia,24.1*,56200,2.7454619,0.1265823,4.72375,273.9294,181.0927,68.35013
Lundia,9.2*,56200,2.283534,0.19231039,7.1449,196.40841,154.63036,36.4679044
Nauheima,14.7*,56200,2.8969295,0.0744266,3.13819,178.17537,130.9209,276.2187
Adele,10.5*,56200,2.6577852,0.1675579,13.32623,352.73434,7.35783,130.80459
Baumeia,9.6*,56200,2.2228587,0.0263185,6.29631,315.13913,51.98324,114.29524
Tauris,37.5*,56200,3.1509323,0.30911715,21.82709,296.79934,88.80067,114.0474888
Coppelia,15.2*,56200,2.6592878,0.0748658,13.86197,59.11117,57.13275,116.73727
Juliana,16.7*,56200,3.0005438,0.1101959,14.32885,22.15786,127.88715,197.60061
Annika,14.5*,56200,2.5900432,0.1789671,11.33862,284.4205,125.64851,119.92544
Kapteynia,31.8*,56200,3.1672706,0.0957395,15.66685,293.47865,70.83136,153.4572
Barnardiana,8.8*,56200,2.1985483,0.141129,4.89445,306.08258,333.26281,119.77012
Adriana,13.3*,56200,3.1275845,0.05049453,5.93839,186.7079,118.55084,42.0855384
Fanny,9*,56200,2.7715778,0.211605,5.39831,33.16668,209.77185,272.07626
Sisigambis,11.1*,56200,2.2216647,0.0896626,3.64648,218.77103,255.06955,119.64378
Anastasia,17.4*,56200,2.7976113,0.1344679,8.11255,141.78815,141.47955,149.81635
Tanina,8.9*,56200,2.2259378,0.0752126,3.40014,111.90558,101.43185,1.54515
Henrika,11.5*,56200,2.7189895,0.2025465,7.11535,36.11972,230.36777,155.04028
Lindemannia,18*,56200,3.1898333,0.03266265,1.13188,289.76519,1.87862,14.660139
Academia,15.2*,56200,2.5809631,0.1003683,8.28219,41.91649,352.57748,19.52794
Petropolitana,31.8*,56200,3.2132826,0.06179,3.81577,85.22791,340.77876,183.52441
Karin,12.2*,56200,2.8650629,0.07831224,1.00556,119.94328,254.42232,277.7567749
Monica,11.5*,56200,3.007569,0.1225762,9.79217,36.00092,353.19038,117.3768
Burnhamia,27.8*,56200,3.1716216,0.20934589,3.95678,89.01376,183.52394,83.7210119
Olivia,8.8*,56200,3.2202279,0.0908629,3.7055,61.995,309.22416,248.9657
Schwarzschilda,9.2*,56200,2.2981976,0.0410611,6.73283,171.97721,200.10184,186.79507
Seraphina,20.1*,56200,2.896703,0.13534812,10.41662,116.7883,240.13185,176.4048865
Valborg,19.2*,56200,2.6146645,0.1532797,12.60705,338.82956,338.24479,297.5491
Zenobia,29*,56200,3.1321201,0.0983105,9.98547,10.55112,272.78004,183.83792
Kerstin,14.5*,56200,3.235215,0.1226139,14.54912,351.53387,5.70148,237.32542
Leontina,27.7*,56200,3.2016714,0.0703658,8.78561,347.5884,348.81907,336.68039
Naema,24.1*,56200,2.9435129,0.0668256,12.62406,296.56221,43.26745,76.0341
Lipperta,18.6*,56200,3.1249328,0.1836024,0.264,129.09311,261.59877,138.01621
Agnia,18.4*,56200,2.7826712,0.0931449,2.48488,130.15433,271.0848,270.92106
Inna,13.9*,56200,3.1072957,0.1686455,1.04566,124.80133,208.01296,273.67698
Ara,50.4*,56200,3.1469945,0.19872273,19.52892,63.51584,228.38351,188.666817
Altona,25.2*,56200,3.0044274,0.1252153,15.48147,132.18825,121.33894,150.98716
Zeissia,10*,56200,2.2284366,0.0894806,2.39134,7.48135,141.21051,46.49799
Wladilena,22*,56200,2.362806,0.2743623,23.0184,282.44549,27.33429,127.30724
Nansenia,9.6*,56200,2.3120787,0.1059761,9.21774,59.16871,182.97771,125.2522
Newcombia,9.2*,56200,2.3640354,0.1779067,10.88994,233.6091,17.24739,171.76306
Backlunda,15.3*,56200,2.4346152,0.11971503,14.31732,73.14243,125.59637,131.51355
Glasenappia,11.4*,56200,2.1898761,0.08910464,5.30137,238.91182,82.96983,167.2055841
El Djezair,21*,56200,2.8153322,0.1011604,8.88434,177.27314,67.25891,171.60304
Bouzareah,25.2*,56200,3.2290289,0.10607387,13.50984,17.84187,35.84036,204.2111378
Ursina,18.6*,56200,2.7964831,0.10687618,13.31953,19.76237,309.46066,314.6603194
Aida,25.2*,56200,3.1385176,0.10284819,8.04933,194.49548,115.04972,236.0588351
Franzia,15.9*,56200,2.8044679,0.0799632,13.8968,120.26215,300.15242,186.69488
Benkoela,33*,56200,3.1999436,0.0340994,25.39389,94.06331,117.02746,173.95896
Zubaida,8.8*,56200,2.4172525,0.1939645,13.33724,301.59627,177.097,177.87177
Fatme,30.4*,56200,3.1253866,0.05605487,8.64861,259.17824,91.29949,258.9479693
Kovacia,11.5*,56200,3.0688954,0.1307333,5.9801,69.85974,46.88396,319.97861
Lova,19*,56200,2.7026398,0.14838451,5.83595,287.65907,115.81237,322.4843056
Holda,21.9*,56200,2.7316036,0.0801517,7.3683,18.63098,194.80684,61.37354
Mechthild,10.6*,56200,2.6272903,0.1491775,5.2629,108.74429,150.26721,121.64039
Rotraut,21*,56200,3.1548903,0.07844342,11.14432,11.70593,190.71311,36.7175021
Nymphe,10.5*,56200,2.553957,0.1495636,14.57714,116.96747,196.26793,65.52375
Scott,13.9*,56200,3.0105963,0.1089439,11.33192,211.44519,151.11944,7.115
Walkure,15.1*,56200,2.4874624,0.15910464,4.25572,275.9984,116.40657,238.8345906
Ricarda,8.8*,56200,2.5312365,0.15485,13.67898,96.14046,270.04164,185.21293
Herba,10.7*,56200,2.9976087,0.3234394,15.14749,101.33577,262.61644,74.71434
Athene,18.3*,56200,2.6114139,0.2073081,14.18826,41.43906,277.14638,187.61334
Swetlana,16.7*,56200,3.1290315,0.2649545,6.12503,127.15994,256.36478,11.46687
Priamus,36.3*,56200,5.1787935,0.1230433,8.91306,336.04127,301.58396,89.7488
Ulrike,15.2*,56200,3.0913561,0.1882419,3.30479,204.65624,149.07401,170.23926
Washingtonia,38.2*,56200,3.1766819,0.2638188,16.83957,300.78875,59.57678,334.79326
Parysatis,26.3*,56200,2.7100093,0.1924873,13.84578,297.23997,124.17519,116.65374
Erynia,12.7*,56200,2.4465655,0.2040704,8.09739,277.9242,132.73407,342.14826
Waltraut,14.7*,56200,3.0208824,0.0586543,10.87246,91.00771,160.70206,271.17008
Gunhild,22*,56200,2.8630735,0.03047133,13.5451,298.66588,105.8944,15.7651709
Seeligeria,26.4*,56200,3.2287611,0.1007338,21.31366,287.42675,175.96018,205.5998
Leopoldina,26.8*,56200,3.0479383,0.1507997,17.0231,223.31483,145.07515,132.8672
Erda,27.7*,56200,3.1159019,0.1141767,12.69795,113.8098,190.85013,11.64293
Helio,45.9*,56200,3.203854,0.14737222,26.08235,178.25493,264.70377,0.147623
Sphinx,9.2*,56200,2.2860538,0.1631357,8.18982,1.47351,254.22868,133.64103
Lysistrata,17.7*,56200,2.5424179,0.0932113,14.33168,23.34013,258.01596,108.65189
Hildegard,8.4*,56200,2.7266672,0.3742978,10.09921,49.57625,241.81433,325.57732
Jokaste,19.7*,56200,2.9085919,0.1971661,12.47585,127.54154,252.63446,311.82411
Rosalinde,9.4*,56200,2.4749305,0.1612161,11.55885,121.67344,182.46426,84.11757
Brunsia,11.3*,56200,2.223602,0.2216798,3.44662,68.08449,265.23802,134.73924
Nealley,23*,56200,3.2396735,0.04049834,11.74951,238.34419,159.66434,349.9352836
Rockefellia,22*,56200,2.9937456,0.0900196,15.16272,251.15971,198.1743,5.63745
Universitas,9.8*,56200,2.2160216,0.153056,5.32465,343.00136,37.2395,182.37545
Repsolda,26.4*,56200,2.89825,0.083453,11.7954,296.08877,40.32629,78.80698
Rhoda,23.5*,56200,2.8020124,0.1615821,19.56654,87.35309,43.14931,315.88234
Buda,15.3*,56200,2.4728662,0.1469773,13.40859,23.36996,85.60857,7.98971
Ulla,34.1*,56200,3.5415082,0.09137125,18.79561,233.79253,146.3957,125.6792204
Anneliese,18.3*,56200,2.9317365,0.1524394,9.24971,206.18099,50.21499,152.41768
Agamemnon,55.5*,56200,5.2672475,0.06763195,21.77431,81.28197,338.0363,72.5411233
Maritima,43.9*,56200,3.1323489,0.1755478,18.34802,88.52395,34.06935,33.96151
Otila,8.8*,56200,2.1970594,0.1710293,5.80696,188.69802,94.97463,202.12641
Palisana,37.2*,56200,2.4590309,0.2126051,25.21905,48.8512,255.84716,73.58738
Cosette,9.6*,56200,2.2273562,0.139684,5.5466,39.29182,9.3697,104.99454
America,12.1*,56200,2.3653149,0.235746,11.09286,41.52522,329.82682,226.56418
Lyka,13.3*,56200,2.3801893,0.2018758,5.13506,359.54121,343.46857,151.28595
Itha,15.2*,56200,2.8687167,0.1876451,12.04833,16.3313,330.56697,63.33891
Ilsebill,11.5*,56200,2.7713578,0.0853875,8.1595,154.05826,229.89699,139.15393
Rogeria,12.1*,56200,2.6213051,0.1062475,11.57872,269.23967,192.89966,231.79317
Jovita,15.9*,56200,3.171244,0.18213403,16.33386,70.86862,204.94519,202.366254
Schlutia,9.6*,56200,2.6909138,0.1906205,7.30349,126.68196,205.40475,48.14324
Herluga,10.5*,56200,2.6140819,0.1964717,14.47801,201.49714,197.68298,335.17622
Toni,28.1*,56200,2.9362221,0.1578817,8.9953,219.02691,150.51879,168.83823
Alphonsina,45.3*,56200,2.7024186,0.07970332,21.06641,200.64198,299.62395,301.1308668
Imhilde,18.3*,56200,2.9819706,0.180553,16.33066,174.03642,49.02972,281.19395
Ratisbona,26*,56200,3.2228724,0.0853876,14.58523,169.29743,7.81459,333.44096
Hildrun,20.1*,56200,3.1316539,0.150868,17.64522,22.63199,129.91349,231.26165
Westphalia,11*,56200,2.4313138,0.1422306,15.31746,329.5559,341.09634,24.9132
Whittemora,29.5*,56200,3.1775936,0.2267938,11.47218,314.75061,111.38081,213.1351
Hooveria,21*,56200,2.4195891,0.0908383,8.12434,49.52765,15.09856,318.79031
Susi,9.2*,56200,2.3676819,0.1658695,5.5377,13.23661,141.49859,169.98566
Thuringia,18.3*,56200,2.7484733,0.2193754,14.06749,64.65868,325.5432,27.2566
Kunigunde,21*,56200,3.129937,0.1779436,2.36958,254.68214,62.18675,229.55021
Bethgea,9*,56200,2.2311084,0.2180129,3.69744,72.04959,243.74759,242.5047
Chlosinde,14.5*,56200,3.1478512,0.1954003,2.66936,226.51393,119.07346,131.28291
Kordula,25.8*,56200,3.3592119,0.1771202,6.21515,279.20552,67.1532,318.52194
Murray,10.3*,56200,2.7855259,0.1932643,6.62393,334.9769,52.49285,285.31685
Romilda,18.3*,56200,3.1555264,0.1730747,10.57563,319.91061,71.36027,125.87633
Begonia,23.3*,56200,3.1191048,0.2115129,12.10823,4.48903,113.85381,168.62269
Hidalgo,14.7*,56200,5.7377025,0.66167374,42.55201,56.61625,21.59245,201.1034931
Barcelona,19.8*,56200,2.6357975,0.1629392,32.89229,162.2181,318.307,152.62649
Poesia,17.3*,56200,3.115821,0.1433409,1.43255,39.17991,69.70179,247.43897
Monterosa,23*,56200,2.7501833,0.2508407,6.70979,338.21938,48.35634,119.12353
Jucunda,11.5*,56200,3.0325932,0.1628877,8.65522,163.94115,357.13448,114.20537
Hel,24.1*,56200,3.001092,0.1963976,10.67886,248.86531,321.47144,188.91116
Ahrensa,10.1*,56200,2.3722702,0.1579614,23.46945,348.34331,181.82818,35.1513
Gaspra,10.7*,56200,2.2098923,0.17381743,4.10297,129.64635,253.16723,52.9996931
Caia,30.4*,56200,2.9888955,0.2472622,10.0357,354.59185,18.62356,216.87458
Painleva,18.3*,56200,2.7867691,0.1894027,8.66676,260.17498,36.45425,169.76259
Li,21.6*,56200,3.1313063,0.171213,1.16888,151.82079,163.25265,144.89401
Alstede,12.7*,56200,2.5948594,0.2893562,10.6897,282.59757,351.51074,324.05961
Camelia,24.1*,56200,2.919323,0.0831396,14.79621,222.43874,232.89635,8.21756
Asplinda,15.1*,56200,3.9895474,0.1868906,5.62815,92.64627,343.19975,166.41148
Arne,19.2*,56200,3.1821075,0.21589338,4.49848,333.88215,58.78122,319.8469877
Gunnie,11.5*,56200,2.6932817,0.093024,10.98727,284.36344,26.69709,278.55563
Aslog,10.4*,56200,2.9039014,0.1011623,2.60345,223.34261,145.64779,149.82194
Subamara,13.9*,56200,3.0524933,0.1202213,9.05741,11.27537,30.81555,9.1903
Angelica,23*,56200,3.1503904,0.2837413,21.4726,46.64644,41.49223,30.01042
Muschi,21.9*,56200,2.7174017,0.1309493,14.40987,178.61049,72.4502,267.44797
Petunia,18.6*,56200,2.865214,0.1372332,11.59335,298.11139,208.93126,166.20494
Alsatia,20.5*,56200,2.6404908,0.1609899,13.77638,5.78229,83.57486,33.82232
Cohnia,26.4*,56200,3.0613021,0.2343883,8.36545,94.4337,281.54011,35.44923
Aralia,25.2*,56200,3.2111242,0.1111348,15.81337,89.68676,348.59896,302.31181
Lioba,18.3*,56200,2.5335986,0.1100005,5.46004,302.47047,86.7246,283.28928
Perseverantia,17.4*,56200,2.8332723,0.0312352,2.56031,54.71073,38.73327,78.05114
Benjamina,30.1*,56200,3.1996069,0.10063984,7.71301,318.30759,243.79157,282.9504861
Philippa,24.4*,56200,3.1143841,0.02883225,15.20202,79.73135,75.88293,206.89339
Aidamina,23.8*,56200,3.1978073,0.2350773,21.64956,133.13443,216.648,203.46719
Ilsewa,23*,56200,3.1574832,0.1340292,10.10332,112.19656,231.2837,354.95671
Anacostia,56.5*,56200,2.7413845,0.1999928,15.89877,70.35203,285.85318,13.24505
Martina,16.2*,56200,3.0925106,0.2044633,2.06664,298.84093,46.07843,161.58215
Franklina,22*,56200,3.0658393,0.234098,13.64788,351.44722,299.21427,240.87675
Gunila,25.5*,56200,3.1571362,0.0952531,14.87604,348.85713,250.89786,77.28477
Gretia,32.8*,56200,2.8053189,0.1972275,9.08559,56.07335,314.24797,46.57284
Amelia,27.7*,56200,3.1370069,0.201451,14.81041,266.35218,92.60808,72.35702
Wallia,29*,56200,3.1495805,0.2320331,8.88372,16.70434,322.78329,73.82992
Appella,12.1*,56200,3.1477553,0.2346622,1.5765,337.87448,41.84762,24.82707
Schwassmannia,9.2*,56200,2.6603818,0.2499923,14.69977,165.92198,243.4796,258.15734
Yerkes,10.5*,56200,2.6701751,0.2150009,8.77843,8.76021,354.03933,261.52521
McDonalda,12.5*,56200,3.1527638,0.153376,2.07349,255.03498,63.37897,103.46886
Swasey,14.5*,56200,3.0335503,0.0862708,10.8592,343.28908,212.4124,233.42693
Moultona,9.2*,56200,2.8611497,0.0459741,1.77512,250.16893,184.36301,224.17856
Otthild,18.3*,56200,2.5301779,0.1152924,15.39453,341.61592,2.43863,289.25811
Sternberga,18.3*,56200,2.6154941,0.1662142,13.05475,121.81079,221.94477,340.4282
Hilaritas,14*,56200,3.0879831,0.140039,0.6607,147.95724,347.41715,198.83408
Priska,8.4*,56200,2.6693503,0.1821477,10.50621,51.77669,247.11957,159.56414
Bodea,8.8*,56200,3.123396,0.2101473,15.47984,72.93119,301.25554,19.14138
Zachia,12.7*,56200,2.6131321,0.2144422,9.76342,127.98256,215.12974,25.25393
Piazzia,25.2*,56200,3.1713677,0.2566844,20.57093,280.94796,323.77804,289.04879
Gaussia,23.3*,56200,3.2095693,0.12763185,9.29614,142.03803,259.36353,172.9862351
Olbersia,12.7*,56200,2.7890408,0.1511453,10.74977,355.4566,343.95501,43.39228
Lilofee,19.2*,56200,3.1398769,0.1589413,1.83803,318.24282,139.4596,251.69712
Belopolskya,21.1*,56200,3.4076766,0.0867494,2.97528,217.1031,153.59192,69.16506
Arago,24.1*,56200,3.1686285,0.1133369,19.06352,59.65205,349.25516,252.96851
Lagrangea,12.1*,56200,3.1513936,0.3519391,10.91856,86.30936,294.80417,325.38507
Pawlowia,10.5*,56200,2.7070535,0.1099843,2.5408,77.99889,307.18637,346.31905
La Paz,17.5*,56200,3.0900502,0.0796941,8.93954,15.07493,20.57504,104.38217
Marlene,17.5*,56200,2.932328,0.10076236,3.91099,277.76343,98.92039,274.6132572
Tombecka,19.9*,56200,2.6840366,0.2079216,11.90026,99.85595,27.28398,51.81071
Christa,32.8*,56200,3.2080795,0.08314638,9.46082,283.73075,120.44639,251.8676381
Anitra,8.4*,56200,2.2197956,0.1281788,6.03802,53.13659,8.9008,359.65704
Jacqueline,13.9*,56200,2.6051433,0.0779417,7.92889,68.9071,119.00976,355.82127
Arnolda,15.8*,56200,2.5395974,0.2464651,7.64833,343.15175,359.70559,125.95182
Arcadia,8.8*,56200,2.7890059,0.0430575,4.06035,39.56388,180.74303,313.3191
Flammario,33.6*,56200,2.7378091,0.28451079,15.86878,287.24565,115.45692,295.2234858
Olympiada,16.7*,56200,2.8047471,0.1740259,21.05366,125.13168,112.02119,310.44472
Thomana,23.5*,56200,3.166831,0.1033114,10.07984,194.27971,194.34827,152.27787
Hale,15.9*,56200,2.8639884,0.2260538,16.0929,308.08996,58.86752,127.1575
Aesculapia,15.9*,56200,3.149382,0.1316742,1.25484,133.20779,29.43837,198.77882
Lydina,27.3*,56200,3.4033893,0.1077369,9.39785,24.49869,62.85343,33.3320329
La Plata,14*,56200,2.890607,0.0262898,2.4279,145.81799,29.93525,43.40642
Vitja,18.3*,56200,3.1215352,0.1215803,14.78085,6.78495,187.88924,40.83278
Arctica,25.7*,56200,3.047849,0.05640996,17.63587,305.80295,218.94841,307.6940509
Pafuri,21*,56200,3.1288774,0.14331,9.47836,190.13939,76.36927,320.07491
Simona,13.3*,56200,3.0021861,0.1146152,10.6439,218.21599,189.09924,286.75892
Amata,18.3*,56200,3.1464686,0.1959014,18.0299,323.40272,2.03152,320.84535
Ganymed,27.1*,56200,2.6624142,0.53408274,26.6965,132.54922,215.55102,89.4326636
Tuckia,14.4*,56200,3.9751363,0.2210543,9.18886,305.39877,57.76023,116.84794
Sonneberga,12.7*,56200,2.6828248,0.059823,4.55747,325.58295,221.79497,239.01457
Klumpkea,17.5*,56200,3.1129744,0.1941499,16.68995,158.13517,280.1849,4.90434
Asta,22*,56200,3.0762643,0.1403642,13.90069,342.61863,60.26603,236.03292
Amazone,23*,56200,3.2355739,0.0926693,20.68261,295.54195,52.56312,276.93175
Beate,23.1*,56200,3.0933717,0.0430395,8.93255,156.20978,159.35226,287.32603
Teutonia,13.9*,56200,2.5757365,0.1429824,4.26022,227.17932,60.09172,79.69074
Edwin,19.2*,56200,2.9845169,0.0666291,7.89993,48.7562,10.79437,30.41198
Geisha,8.9*,56200,2.2405002,0.1927912,5.66494,299.9704,78.30743,88.56917
Feodosia,23.6*,56200,2.7323647,0.18130135,15.80498,183.75219,52.82121,2.7012477
Gotho,8.4*,56200,3.0954538,0.13153432,15.07863,41.34898,342.99424,329.1468341
Meta,8.4*,56200,2.6254497,0.1762676,12.51635,65.51931,342.45565,130.75587
Merope,22*,56200,3.2165136,0.09605131,23.4563,151.24924,181.01449,45.2578304
Belgica,8.5*,56200,2.2364754,0.1436393,4.69506,297.68304,99.64589,8.82181
Forsytia,18.3*,56200,2.9211521,0.1372801,10.85062,293.78755,85.95653,170.15874
Tynka,8.4*,56200,2.1986662,0.2076213,5.27234,176.25884,147.19333,305.57386
Azalea,9.6*,56200,2.2303438,0.1771425,5.42493,212.37261,104.19178,53.60144
Wanda,13.5*,56200,2.8942838,0.2472473,3.51829,112.20587,258.82564,225.57397
Grubba,8.4*,56200,2.1962167,0.187821,3.69157,93.99581,221.89252,264.39052
Mussorgskia,15.2*,56200,2.6456718,0.1850796,10.10299,87.52839,200.6071,118.11914
Ljuba,22.5*,56200,3.0071764,0.0665193,5.60107,101.25801,341.47146,200.8792
Aquilegia,11.1*,56200,2.313842,0.0405545,5.97491,107.48589,95.35027,99.51374
Aethusa,16.7*,56200,2.5452425,0.174572,9.49001,20.14345,280.62161,88.72464
Lunaria,13.3*,56200,2.8735207,0.1888491,10.5568,114.36555,289.84945,219.15786
Nofretete,12.1*,56200,2.9079243,0.0948721,5.4831,267.04303,318.72586,252.88716
Planckia,29*,56200,3.1279581,0.1095394,13.5684,32.94715,142.43006,114.44586
Tunica,15.9*,56200,3.2312656,0.0797197,16.96418,185.28988,165.4218,319.09619
Brita,20.1*,56200,2.8001845,0.1101763,5.37281,26.76292,52.5862,42.24486
Malva,16.7*,56200,3.1617723,0.2427537,8.0286,25.99632,37.09709,39.91086
Gellivara,8.8*,56200,3.1787789,0.1945989,1.60708,289.14754,39.53135,295.07447
Beljawskya,21*,56200,3.1533591,0.1758072,0.80188,23.39657,38.15378,273.98611
Helina,19.6*,56200,3.0111334,0.1144183,11.52267,251.08386,100.83132,176.77422
Mentha,9.2*,56200,2.2696556,0.1377847,7.37143,43.466,93.88404,343.33843
Mimosa,12.1*,56200,2.8728282,0.0465232,1.17792,108.13051,329.41392,247.23659
Reseda,11.5*,56200,3.0975503,0.1473064,4.20556,6.03533,30.47893,203.48944
Pirola,17.4*,56200,3.119379,0.18156079,1.85244,187.69413,148.02336,168.5401613
Tamariwa,14.7*,56200,2.6891265,0.1302039,3.89309,108.31335,187.19006,81.58174
Amaryllis,27.7*,56200,3.1813961,0.046614,6.62904,122.66629,140.09243,93.27472
Nata,29*,56200,3.1617429,0.0560181,8.3458,162.40046,313.37635,277.41976
Arabis,23.8*,56200,3.0143452,0.0957585,10.06363,26.302,30.45989,33.28744
Mitaka,11.1*,56200,2.2017856,0.1959332,7.65166,319.52927,54.53853,17.77228
Tama,10.1*,56200,2.2137652,0.1271434,3.72757,354.51758,71.50956,264.0322274
Spiraea,15.9*,56200,3.4217952,0.0618204,1.15593,8.89732,80.73504,193.33336
Lilium,14.4*,56200,2.9011952,0.082641,5.38636,316.49131,307.52153,201.4356
Freda,36*,56200,3.1290492,0.2709041,25.21289,251.73217,55.6336,215.09141
Siberia,8.8*,56200,2.5457323,0.1326206,14.02467,310.44366,149.15861,144.04066
Tulipa,17.3*,56200,3.0228675,0.0248657,10.01785,347.87871,178.74017,199.28283
Reunerta,18.3*,56200,2.6012685,0.1913605,9.48639,247.22538,81.47627,3.13582
Vicia,9.6*,56200,2.6407712,0.294552,1.53314,176.77914,133.8657,220.58909
Hakone,19.2*,56200,2.6880778,0.1186688,13.37027,81.57494,329.07208,330.44733
Figneria,17.5*,56200,3.190907,0.26926582,11.73759,346.08445,22.80557,310.8932404
Arnica,13.3*,56200,2.8984513,0.0652965,1.0333,22.18483,304.29716,49.83947
Clematis,20.1*,56200,3.2289844,0.0781153,21.42792,108.60141,201.99958,204.59198
Pepita,27.7*,56200,3.0691423,0.11436772,15.79124,115.33906,216.7537,299.1293489
Fragaria,20.1*,56200,3.0139643,0.1043266,10.95865,226.24827,116.92793,91.93306
Cydonia,8.4*,56200,2.5960267,0.1255675,13.06939,230.50725,328.31148,320.06437
Lictoria,31.8*,56200,3.1868367,0.1270627,7.06842,351.83448,110.88493,324.96314
Demeter,8.7*,56200,2.4274034,0.2564574,24.93315,77.64656,234.41842,338.87559
Tata,20.4*,56200,3.2220626,0.102608,4.13648,354.76731,268.37888,121.79852
Jaroslawa,9.2*,56200,2.2175209,0.2422238,5.85363,78.39045,241.87162,169.21451
Reinmuthia,15.4*,56200,2.9933067,0.0963309,3.88526,235.81243,132.49963,347.18353
Polonia,20.5*,56200,3.0198325,0.1028718,8.99769,87.46567,302.94204,311.1169629
Katja,27.7*,56200,3.1095074,0.1436997,13.28249,119.06121,324.56649,18.57244
Lorraine,22*,56200,3.0943214,0.0733688,10.74285,202.81816,195.54688,173.46162
Sabauda,29*,56200,3.1036487,0.1691537,15.26675,56.81504,71.74021,94.32159
Catriona,24.1*,56200,2.9232533,0.2311037,16.52522,82.71297,356.56811,353.09486
Reginita,8.8*,56200,2.2484976,0.1969496,4.33937,150.82469,147.22991,79.49627
Hanskya,26.4*,56200,3.2103768,0.0486144,13.98755,334.944,318.91042,358.20552
Euboea,12.1*,56200,2.614975,0.1530802,7.86479,229.94165,57.44996,130.24558
Natascha,9.2*,56200,2.5477992,0.15694,6.1614,50.29583,357.95346,208.99787
Neith,12.7*,56200,2.6056394,0.2568376,4.74015,329.25443,63.42406,328.5146
Shapleya,9.6*,56200,2.2245944,0.1567567,6.42066,317.23304,79.95561,92.96495
Stroobantia,15.4*,56200,2.927067,0.0332297,7.78626,263.39994,22.33538,356.10807
China,12.1*,56200,3.1259415,0.2180527,3.04204,11.18394,97.1877,253.64715
Mimi,13.6*,56200,2.5934798,0.2652955,14.75358,281.70596,128.67765,57.95668
